Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q_BallotBoxStuffing,HT1Readable,HT1Credible,HT1Positive,HT1Quality,HT1Creative,CT1Readable,CT1Credible,CT1Positive,CT1Quality,CT1Creative,HT2Readable,HT2Credible,HT2Positive,HT2Quality,HT2Creative,CT2Readable,CT2Credible,CT2Positive,CT2Quality,CT2Creative,HT3Readable,HT3Credible,HT3Positive,HT3Quality,HT3Creative,CT3Readable,CT3Credible,CT3Positive,CT3Quality,CT3Creative,AC1,AC2,AC3,AC4,AC5,HT4Readable,HT4Credible,HT4Positive,HT4Quality,HT4Creative,CT4Readable,CT4Credible,CT4Positive,CT4Quality,CT4Creative,HT5Readable,HT5Credible,HT5Positive,HT5Quality,HT5Creative,CT5Readable,CT5Credible,CT5Positive,CT5Quality,CT4Creative,SurveyID
3/17/2023 3:42,3/17/2023 3:46,IP Address,175.176.76.237,100,221,TRUE,3/17/2023 3:46,R_XZkChvFfOwQnz5T,,,,,10.6689,122.9466,anonymous,EN,0.800000012,,0,0,,,,,,,,,,4,4,5,,,,,,2,2,,,2,4,4,4,4,2,,,,,,4,4,4,4,4,5,4,5,5,5,,,,,,4,4,,2,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:43,3/17/2023 3:46,IP Address,67.213.221.27,100,163,TRUE,3/17/2023 3:46,R_2c7SOywBDLjc6VS,,,,,40.7123,-74.0068,anonymous,EN,0.800000012,TRUE,100,95,3/17/2023 9:36,,,,,,,4,,4,4,,,,,,,4,5,4,,4,,,,,,,4,5,4,,5,4,,4,5,,,,,,4,5,4,5,4,,,,,,,4,,4,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:44,3/17/2023 3:46,IP Address,122.3.17.40,100,95,TRUE,3/17/2023 3:46,R_1JJSGJSpRBM9CpN,,,,,14.3661,121.0561,anonymous,EN,0.899999976,,0,0,,,5,4,5,5,5,,,,,,5,4,5,5,5,,,,,,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:43,3/17/2023 3:46,IP Address,131.226.105.45,100,181,TRUE,3/17/2023 3:46,R_XH9TEuA3h57YJ8J,,,,,14.2622,121.0581,anonymous,EN,1,,0,0,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,,,,,,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:40,3/17/2023 3:46,IP Address,1.38.216.115,100,379,TRUE,3/17/2023 3:46,R_eRJiPXbEtLMiPol,,,,,19.0748,72.8856,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,4,,4,4,4,4,4,4,,,,,,,,,,,4,4,,,4,4,4,4,4,4,4,4,4,,4,,,,,,,,,,,4,4,4,,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:39,3/17/2023 3:46,IP Address,178.94.85.244,100,420,TRUE,3/17/2023 3:46,R_3gZ5bfmh8OWiJby,,,,,51.798,31.0883,anonymous,EN,1,,0,0,,,,,,,,4,4,5,4,5,4,4,5,5,5,,,,,,5,4,5,5,5,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,,,,,,5,4,4,4,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:46,IP Address,43.228.96.92,100,104,TRUE,3/17/2023 3:46,R_1HhKx1nzyP5kSLc,,,,,23.0276,72.5871,anonymous,EN,0.899999976,,0,0,,,,,,,,5,5,5,5,5,,,,,,5,4,4,5,5,5,5,5,5,5,,,,,,5,4,5,5,5,,,,,,5,5,5,4,5,4,5,4,5,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:43,3/17/2023 3:47,IP Address,109.173.222.36,100,193,TRUE,3/17/2023 3:47,R_28SZnwGd5cKJR8a,,,,,52.4045,16.9188,anonymous,EN,1,,0,0,,,,4,4,,4,,,,,,5,5,,,,,,,,,4,4,,2,2,,,,,,4,4,4,4,4,5,4,4,4,,,,,,,,,,,,5,4,4,,2,SV_ehCPpnOdI0dWLkO
3/17/2023 3:40,3/17/2023 3:47,IP Address,178.222.207.244,100,380,TRUE,3/17/2023 3:47,R_2cjdDqeDBmXETVp,,,,,43.9315,21.3704,anonymous,EN,1,,0,0,,,2,4,4,4,2,,,,,,5,4,5,4,4,,,,,,,,,,,5,4,5,,5,4,4,4,4,4,,,,,,5,4,5,4,5,,4,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:39,3/17/2023 3:47,IP Address,136.158.33.63,100,494,TRUE,3/17/2023 3:47,R_bQmF4W5xAa2xPXj,,,,,14.4617,121.0255,anonymous,EN,0.899999976,,0,0,,,,,,,,5,5,5,5,5,5,,4,,5,,,,,,5,4,4,4,,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,,,,,,5,4,4,4,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:44,3/17/2023 3:47,IP Address,212.200.181.79,100,163,TRUE,3/17/2023 3:47,R_RxC5k7jiB12kdrz,,,,,44.8166,20.4721,anonymous,EN,0.899999976,,0,0,,,,,,,,5,,4,4,4,,,,,,5,4,5,4,4,,,,,,5,4,4,4,4,4,4,4,4,4,,,,,,5,,4,,,4,,,2,2,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:44,3/17/2023 3:47,IP Address,102.219.210.106,100,204,TRUE,3/17/2023 3:47,R_s6DQi76zpFoZgNH,,,,,-1.2841,36.8155,anonymous,EN,0.800000012,,0,0,,,4,4,4,4,4,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:42,3/17/2023 3:47,IP Address,37.111.137.75,100,296,TRUE,3/17/2023 3:47,R_22Qs77HgMf1V2a5,,,,,30,70,anonymous,EN,1,,0,0,,,5,2,5,5,4,,,,,,,,,,,4,4,5,5,4,,,,,,5,4,5,5,4,5,5,4,5,4,5,4,5,5,4,,,,,,4,4,5,,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:42,3/17/2023 3:47,IP Address,197.54.21.84,100,317,TRUE,3/17/2023 3:47,R_31clu25AS9EJrsb,,,,,29.9708,32.5346,anonymous,EN,1,,0,0,,,,4,,,4,,,,,,4,4,,,4,,,,,,4,,4,,4,,,,,,4,4,4,4,4,,,,,,4,,4,,4,4,,4,,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:43,3/17/2023 3:47,IP Address,37.111.156.198,100,277,TRUE,3/17/2023 3:47,R_2TRXqL56CmTMDeV,,,,,31.5826,74.3276,anonymous,EN,0.800000012,,0,0,,,,,,,,,5,5,4,4,5,4,5,5,5,,,,,,,,,,,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,,,,,,,,,,,5,5,4,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:41,3/17/2023 3:48,IP Address,41.216.202.246,100,400,TRUE,3/17/2023 3:48,R_2uQgK8FyXoAw65e,,,,,-26.3811,27.8376,anonymous,EN,0.899999976,,0,0,,,,,,,,5,5,5,4,,,,,,,5,4,4,4,5,5,5,5,4,,,,,,,4,4,4,4,4,5,5,5,4,,,,,,,5,5,5,4,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:48,IP Address,36.74.4.98,100,149,TRUE,3/17/2023 3:48,R_2VqnNIDIThlYp3K,,,,,-7.2484,112.7419,anonymous,EN,0.400000006,,0,0,,,,,,,,4,4,4,2,4,4,2,2,2,4,,,,,,,,,,,4,2,4,4,2,4,4,4,4,4,,,,,,4,4,4,4,2,,,,,,5,4,4,4,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:49,IP Address,156.193.151.24,100,196,TRUE,3/17/2023 3:49,R_3NydHYUqNVaXfZM,,,,,30.008,31.2194,anonymous,EN,0.800000012,,0,0,,,1,1,1,1,1,,,,,,,,,,,1,1,1,2,2,,,,,,1,1,1,1,1,4,4,4,4,4,,,,,,1,1,1,1,1,1,4,5,4,1,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:42,3/17/2023 3:49,IP Address,136.158.63.28,100,374,TRUE,3/17/2023 3:49,R_2dSmERJWJ1n1uHA,,,,,14.7585,120.9493,anonymous,EN,0.899999976,,0,20,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,,,4,,,2,2,2,2,2,5,5,5,5,5,,,,,,5,4,,4,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:49,IP Address,119.56.98.169,100,171,TRUE,3/17/2023 3:49,R_vYUoG4fSLC5YgAp,,,,,1.2929,103.8547,anonymous,EN,0.899999976,,0,0,,,5,,5,4,5,,,,,,5,,5,2,2,,,,,,5,,1,4,1,,,,,,4,4,4,4,4,5,,4,4,1,,,,,,5,5,5,,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:49,IP Address,112.205.136.138,100,241,TRUE,3/17/2023 3:49,R_w7gqE0h9mFYo8al,,,,,14.6986,121.1201,anonymous,EN,1,,0,0,,,,,,,,5,5,4,4,,5,4,,5,4,,,,,,,,,,,4,4,4,4,,,4,4,,4,,,,,,5,5,4,5,5,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:49,IP Address,212.250.104.123,100,168,TRUE,3/17/2023 3:49,R_12P9F5qzWoUAWYp,,,,,53.4174,-2.9112,anonymous,EN,0.899999976,,0,0,,,4,4,4,4,4,,,,,,,,,,,5,5,5,4,5,5,2,2,2,2,,,,,,4,4,4,4,4,,,,,,4,4,4,4,5,4,2,4,2,2,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:50,IP Address,105.112.124.245,100,210,TRUE,3/17/2023 3:50,R_3Mi1PdLXc2GaM04,,,,,9.0567,7.4969,anonymous,EN,0.899999976,,0,0,,,,,,,,4,,4,,,,,,,,5,5,4,,5,4,,4,5,5,,,,,,4,4,4,4,4,5,5,5,5,5,,,,,,4,5,4,4,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:47,3/17/2023 3:50,IP Address,45.115.185.102,100,149,TRUE,3/17/2023 3:50,R_214FOhoYz3Pr4OS,,,,,19.0748,72.8856,anonymous,EN,1,,0,0,,,4,4,5,4,2,,,,,,4,4,,2,4,,,,,,,,,,,2,2,4,4,4,,4,,5,4,,,,,,2,,5,4,5,,,,,,,4,2,4,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:50,IP Address,124.104.56.207,100,223,TRUE,3/17/2023 3:50,R_T63HtE8bhzcVrQB,,,,,14.447,120.9777,anonymous,EN,0.899999976,,0,0,,,,,,,,5,4,4,4,5,5,4,5,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,5,4,5,4,4,,,,,,,,,,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:41,3/17/2023 3:50,IP Address,102.147.214.122,100,529,TRUE,3/17/2023 3:50,R_1g6JQGfRyC4zWQO,,,,,-15.4183,28.287,anonymous,EN,1,,0,0,,,,,,,,5,4,4,5,5,5,4,5,5,5,,,,,,,,,,,4,,,,4,4,4,4,4,4,5,4,5,5,5,,,,,,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:47,3/17/2023 3:50,IP Address,105.113.32.55,100,169,TRUE,3/17/2023 3:50,R_3egAyriBV6RL0NP,,,,,6.44,7.4922,anonymous,EN,0.899999976,,0,0,,,5,4,4,4,4,,,,,,,,,,,5,5,5,5,5,5,4,5,4,4,,,,,,4,4,4,4,4,5,4,5,4,4,,,,,,4,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:50,IP Address,102.89.22.187,100,307,TRUE,3/17/2023 3:50,R_3e9SYAlvufwrQl5,,,,,6.4474,3.3903,anonymous,EN,1,,0,0,,,5,4,5,,4,,,,,,5,4,4,4,4,,,,,,,,,,,5,2,4,,4,4,4,4,4,4,5,5,4,5,5,,,,,,,,,,,5,2,5,2,2,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:50,IP Address,94.120.143.74,100,314,TRUE,3/17/2023 3:50,R_1gp9VSpvhHdDdu5,,,,,41.0479,28.9773,anonymous,EN,1,,0,0,,,,,,,,4,2,4,2,2,,,,,,4,4,5,,2,4,5,4,4,,,,,,,4,4,4,4,4,5,,5,4,5,,,,,,,,,,,4,4,4,,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:48,3/17/2023 3:51,IP Address,102.182.128.33,100,215,TRUE,3/17/2023 3:51,R_TcJLcyyFS8P7gyd,,,,,-33.914,18.4129,anonymous,EN,1,,0,0,,,,,,,,4,4,4,4,4,,,,,,4,4,4,4,5,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:49,3/17/2023 3:51,IP Address,27.63.230.169,100,153,TRUE,3/17/2023 3:51,R_24Gb8Uvmk9RM3bw,,,,,9.9185,76.2558,anonymous,EN,1,,0,0,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,,,,,,5,5,5,5,5,4,4,4,4,4,,,,,,5,4,5,5,4,4,4,4,4,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:48,3/17/2023 3:51,IP Address,42.105.183.101,100,190,TRUE,3/17/2023 3:51,R_2R9T50OjLdBzNup,,,,,26.1206,91.6523,anonymous,EN,0.899999976,,0,0,,,4,4,4,5,,,,,,,,,,,,4,4,4,4,,5,5,5,5,5,,,,,,5,5,4,5,4,4,,5,,4,,,,,,,4,4,5,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:44,3/17/2023 3:51,IP Address,105.160.28.203,100,420,TRUE,3/17/2023 3:52,R_1eQ7o61SIwoJW1m,,,,,-1.2841,36.8155,anonymous,EN,1,,0,0,,,5,5,5,5,4,,,,,,,,,,,1,1,1,1,4,1,4,5,4,4,,,,,,4,4,5,4,4,,,,,,5,5,5,4,5,,,,,,5,4,5,5,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:49,3/17/2023 3:52,IP Address,111.95.131.55,100,170,TRUE,3/17/2023 3:52,R_Dkvv7vPbdmQig6t,,,,,-6.2876,106.722,anonymous,EN,0.899999976,,0,0,,,,,,,,4,4,4,4,4,,,,,,,,,2,,,,,,,2,2,,2,2,4,4,4,4,4,,,,,,,4,,,4,2,2,2,2,2,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:48,3/17/2023 3:52,IP Address,47.31.143.43,100,221,TRUE,3/17/2023 3:52,R_2TXjNpXaBh9tNKg,,,,,28.6542,77.2373,anonymous,EN,1,,0,0,,,4,5,5,,4,,,,,,5,5,4,4,5,,,,,,5,4,5,4,,,,,,,4,4,4,4,4,,,,,,4,5,4,4,5,,,,,,5,,4,,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:49,3/17/2023 3:52,IP Address,136.158.78.4,100,208,TRUE,3/17/2023 3:52,R_297axsYurf5oryY,,,,,14.2156,121.1633,anonymous,EN,0.899999976,,0,0,,,4,,,,,,,,,,4,,4,,,,,,,,,,,,,4,,,,,4,4,4,4,4,,,,,,4,4,4,,4,,,,,,4,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:50,3/17/2023 3:52,IP Address,80.194.85.66,100,160,TRUE,3/17/2023 3:52,R_2VaVZgmoSWdp3BY,,,,,51.4892,-0.4828,anonymous,EN,1,,0,0,,,4,,4,,4,,,,,,5,4,5,4,,,,,,,,,,,,4,,4,,2,4,4,4,4,4,,,,,,4,4,4,4,2,4,,2,2,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:52,IP Address,39.45.214.96,100,396,TRUE,3/17/2023 3:52,R_1mJK7s7crxScAE1,,,,,31.558,74.3587,anonymous,EN,1,,0,0,,,,,,,,2,1,,4,4,,,,,,4,4,4,,4,4,,4,,,,,,,,4,4,4,4,4,5,2,4,,4,,,,,,,,,,,4,4,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:53,IP Address,223.233.78.244,100,474,TRUE,3/17/2023 3:53,R_3q8oEEA16AXqg7z,,,,,28.665,77.4477,anonymous,EN,0.800000012,,0,0,,,4,4,4,4,4,,,,,,5,4,4,4,5,,,,,,,,,,,4,,,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,4,4,4,4,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:47,3/17/2023 3:53,IP Address,105.112.55.143,100,343,TRUE,3/17/2023 3:53,R_10ITfhMBwVQRC8D,,,,,6.4474,3.3903,anonymous,EN,0.899999976,,0,0,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,,,,,,5,5,5,5,5,4,4,4,4,4,5,5,5,5,4,,,,,,5,5,5,5,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:48,3/17/2023 3:53,IP Address,105.163.2.19,100,308,TRUE,3/17/2023 3:53,R_3CGUPJ2CRFJZ0Eo,,,,,-1.2841,36.8155,anonymous,EN,0.899999976,,0,0,,,,,,,,5,2,4,4,,5,5,4,4,2,,,,,,5,,2,2,2,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:49,3/17/2023 3:53,IP Address,82.7.24.165,100,227,TRUE,3/17/2023 3:53,R_eY7BeHupqkT23zr,,,,,51.5519,0.1902,anonymous,EN,1,,0,0,,,4,4,5,4,4,,,,,,,,,,,4,,4,4,,4,5,4,4,4,,,,,,4,4,4,4,4,,,,,,5,4,4,5,4,,,,,,5,4,4,4,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:50,3/17/2023 3:53,IP Address,102.165.70.35,100,156,TRUE,3/17/2023 3:53,R_2Pcm9PbuVF0Jn0U,,,,,-33.914,18.4129,anonymous,EN,0.899999976,,0,0,,,4,,4,2,1,,,,,,4,4,4,,,,,,,,4,,2,2,2,,,,,,4,4,4,4,4,4,5,5,,,,,,,,4,,,,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:53,IP Address,197.210.85.13,100,414,TRUE,3/17/2023 3:53,R_DiXwSDKyBnrvAIN,,,,,10,8,anonymous,EN,1,,0,0,,,5,5,4,,5,,,,,,5,5,,4,5,,,,,,5,4,5,4,,,,,,,4,4,4,4,4,5,4,5,5,5,,,,,,5,,,,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:37,3/17/2023 3:53,IP Address,185.174.108.145,100,960,TRUE,3/17/2023 3:53,R_scVoGQXjruTX39L,,,,,51.5064,-0.02,anonymous,EN,0.899999976,,0,25,,,,,,,,4,4,5,5,5,,,,,,5,5,5,4,4,,,,,,4,4,4,4,4,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,4,5,5,4,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:51,3/17/2023 3:53,IP Address,103.220.209.243,100,155,TRUE,3/17/2023 3:53,R_10pceGe1M5WOya5,,,,,22.518,88.3832,anonymous,EN,1,,0,0,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:54,IP Address,41.60.239.75,100,452,TRUE,3/17/2023 3:54,R_1IvfnLgnztSheWJ,,,,,-1.2841,36.8155,anonymous,EN,0.899999976,,0,50,,,,,,,,4,4,5,2,5,,,,,,5,,4,5,2,,,,,,5,4,4,2,5,4,4,4,4,4,5,5,5,4,2,,,,,,,,,,,5,5,4,4,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:45,3/17/2023 3:54,IP Address,106.212.23.157,100,532,TRUE,3/17/2023 3:54,R_3m4YrQCpq5CrBv4,,,,,11.0142,76.9941,anonymous,EN,1,,0,0,,,,,,,,2,4,1,,4,4,5,4,4,,,,,,,,,,,,4,2,,2,2,4,4,4,4,4,,,,,,4,4,4,,4,,,,,,4,2,4,4,2,SV_ehCPpnOdI0dWLkO
3/17/2023 3:48,3/17/2023 3:54,IP Address,165.165.112.1,100,350,TRUE,3/17/2023 3:54,R_3Lduk3x3sxtSMdE,,,,,-33.914,18.4129,anonymous,EN,0.899999976,,0,0,,,5,5,5,,5,,,,,,5,5,5,,5,,,,,,5,4,5,,4,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,,,,,,5,5,5,,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:48,3/17/2023 3:54,IP Address,181.222.232.74,100,357,TRUE,3/17/2023 3:54,R_pJJbUQc1RsEPUXL,,,,,-19.0233,-48.3348,anonymous,EN,1,,0,0,,,,,,,,4,4,4,4,5,,,,,,5,4,4,5,5,,,,,,5,4,4,4,5,4,4,4,4,4,,,,,,4,,4,,5,4,4,5,2,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:46,3/17/2023 3:54,IP Address,31.43.60.177,100,501,TRUE,3/17/2023 3:54,R_R3q9VlYL5BFPEjL,,,,,50.02,32.9996,anonymous,EN,0.899999976,,0,0,,,,,,,,4,,5,,5,,,,,,4,5,5,5,4,,4,,,2,,,,,,4,4,4,4,4,,,,,,5,4,5,4,5,4,,,,2,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:44,3/17/2023 3:54,IP Address,146.70.34.66,100,631,TRUE,3/17/2023 3:54,R_bEGbE3xgpPutZfj,,,,,40.7876,-74.06,anonymous,EN,,,,,,,,,,,,5,4,5,5,5,,,,,,5,4,5,5,5,4,5,5,4,5,,,,,,4,4,4,4,4,,,,,,5,4,5,5,4,5,4,5,4,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:51,3/17/2023 3:54,IP Address,197.211.61.85,100,206,TRUE,3/17/2023 3:54,R_XibVfleO6kFF9S1,,,,,6.4474,3.3903,anonymous,EN,0.899999976,,0,0,,,5,5,5,5,5,,,,,,,,,,,5,5,5,5,5,,,,,,,2,2,2,1,4,4,4,4,4,4,4,4,4,4,,,,,,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:51,3/17/2023 3:54,IP Address,129.205.113.146,100,207,TRUE,3/17/2023 3:54,R_1QFqTBQOtDaNKvC,,,,,4.7731,7.0085,anonymous,EN,0.899999976,,0,0,,,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,4,4,4,4,4,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:47,3/17/2023 3:54,IP Address,105.112.133.210,100,441,TRUE,3/17/2023 3:54,R_3smpjWEkGJ71LJE,,,,,5.5287,7.4865,anonymous,EN,0.899999976,,0,10,,,,,,,,5,4,4,5,5,,,,,,4,,,4,4,,,,,,,,,,,4,4,4,4,4,,,,,,,,,,,,,,,,4,,5,5,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:35,3/17/2023 3:54,IP Address,67.213.221.27,100,1155,TRUE,3/17/2023 3:54,R_2SqxpgDPo7WRKJL,,,,,40.7123,-74.0068,anonymous,EN,0.899999976,,0,95,,,,,,,,5,5,5,5,4,5,4,5,4,5,,,,,,5,4,4,5,5,,,,,,4,4,4,4,4,,,,,,5,4,4,5,4,4,5,5,5,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:50,3/17/2023 3:54,IP Address,91.243.185.45,100,254,TRUE,3/17/2023 3:54,R_RxVtzDmvoqzwBHj,,,,,42.1337,12.3778,anonymous,EN,1,,0,0,,,5,4,4,4,4,,,,,,,,,,,4,4,4,4,5,,,,,,5,5,5,4,5,4,4,4,4,4,,,,,,4,,4,4,5,,,,,,5,4,4,,4,SV_ehCPpnOdI0dWLkO
3/17/2023 3:44,3/17/2023 3:54,IP Address,197.210.227.87,100,612,TRUE,3/17/2023 3:54,R_27KlCgGhaHZ4u48,,,,,4.7731,7.0085,anonymous,EN,0.899999976,,0,0,,,,,,,,5,4,5,,4,,,,,,5,4,5,4,5,5,,4,,4,,,,,,4,4,4,4,4,5,5,5,4,4,,,,,,5,4,4,4,4,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:52,3/17/2023 3:55,IP Address,117.98.82.215,100,150,TRUE,3/17/2023 3:55,R_3Ra7VSjTfVnSmia,,,,,26.9525,75.7105,anonymous,EN,1,,0,0,,,,,,,,2,4,,2,4,,,,,,4,,4,4,5,5,,,2,2,,,,,,4,4,4,4,4,,,4,,4,,,,,,,,,,,1,4,5,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:51,3/17/2023 3:55,IP Address,102.91.49.135,100,234,TRUE,3/17/2023 3:55,R_1Dx6oMbELUOQY1w,,,,,10,8,anonymous,EN,1,,0,0,,,,,,,,2,2,5,4,5,,,,,,5,5,5,5,5,5,5,5,5,4,,,,,,4,4,4,4,4,,,,,,5,,2,2,4,,,,,,5,5,4,4,5,SV_ehCPpnOdI0dWLkO
3/17/2023 3:52,3/17/2023 3:55,IP Address,197.210.78.88,100,195,TRUE,3/17/2023 3:55,R_cPfzVB87NfP7iKZ,,,,,10,8,anonymous,EN,0.899999976,,,,,,5,4,5,5,5,,,,,,,,,,,4,4,4,,5,,,,,,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,,,,,,4,5,4,4,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:52,3/17/2023 3:55,IP Address,102.89.32.166,100,230,TRUE,3/17/2023 3:55,R_2qCv9LPNPD6B8El,,,,,6.4474,3.3903,anonymous,EN,1,,0,10,,,,,,,,5,4,5,,4,,,,,,5,4,5,5,5,2,,2,2,,,,,,,4,4,4,4,4,5,4,5,4,5,,,,,,4,,5,4,,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:54,3/17/2023 3:55,IP Address,41.233.187.41,100,81,TRUE,3/17/2023 3:55,R_2cox2HUmZZc9CyT,,,,,30.0588,31.2268,anonymous,EN,1,,0,0,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,5,5,5,5,5,,,,,,4,4,4,4,4,,,,,,5,5,5,5,5,5,5,5,5,5,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:40,3/17/2023 3:56,IP Address,82.13.19.191,100,919,TRUE,3/17/2023 3:56,R_2rCa6qtoRKET0qa,,,,,51.4425,-0.9267,anonymous,EN,1,,0,0,,,,,,,,5,4,5,4,5,,,,,,5,5,5,4,4,,,,,,5,4,,,,4,4,4,4,4,5,4,,,,,,,,,4,4,4,2,2,,,,,,SV_ehCPpnOdI0dWLkO
3/17/2023 3:50,3/17/2023 3:56,IP Address,179.33.224.241,100,372,TRUE,3/17/2023 3:56,R_1NljtFF51FmH1Zs,,,,,11.0071,-74.8092,anonymous,EN,1,,0,0,,,5,4,5,5,5,,,,,,,,,,,5,5,4,5,1,,,,,,5,5,1,,4,4,4,4,4,4,,,,,,5,1,2,1,4,1,1,1,1,1,,,,,,SV_ehCPpnOdI0dWLkO
